BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
8078,Sabrina Smith,69,female,10118.42
8079,Cory Smith,62,male,6290.7
8080,Mindy Williams,31,female,7119.07
8081,Christopher Harper,50,male,9527.89
8082,Brandon Maddox,12,male,5305.78
8083,Kevin Lucas,38,male,9248.4
8084,Joseph Garza,32,male,10462.31
8085,Thomas Sawyer,21,male,7857.16
8086,Connie Moore,20,female,6463.26
8087,Dr. Carol Clark,15,female,5293.19
8088,Jordan Foster,56,male,4058.37
8089,Theodore Singleton,23,male,4428.53
8090,Leslie Williams,30,female,9197.34
8091,Gregory Frederick,48,male,7020.88
8092,Megan Foster,37,female,10499.86
8093,Sean Lee,29,male,10441.85
8094,Krystal Torres,61,female,8825.89
8095,Andrew Burns,37,male,10359.14
8096,Sharon Dalton,60,female,4529.79
8097,Stephanie Bautista,71,female,6342.04
8098,Marcia Rivera,69,female,7944.08
8099,Sarah Warren,32,female,4835.02
8100,Jonathon Hicks,38,male,9190.87
8101,Dr. Melissa Hall,19,female,10837.47
8102,Deanna Rivas,13,female,7157.88
8103,Alison Martinez,37,female,7754.31
8104,Cameron Mcgrath,56,male,5363.42
8105,April Shelton MD,37,female,5632.84
8106,Stephanie Cruz,39,female,8607.0
8107,Penny Chavez,70,female,6863.27
8108,Brianna Callahan,40,female,6555.98
8109,Laura Rodriguez,20,female,7835.79
8110,Kristina Hickman,44,female,5982.54
8111,Kimberly Carpenter,71,female,9913.73
8112,Mary Porter,24,female,6913.28
8113,William Hernandez,33,male,7663.75
8114,Logan Ruiz,60,male,8802.46
8115,Katherine Patterson,75,female,5444.23
8116,Nicholas Farrell,36,male,6904.62
8117,Victoria Hall,60,female,10018.62
8118,Angela Norton,53,female,6135.38
8119,Jacob Wheeler,59,male,4128.18
8120,Melissa Parker,26,female,6157.09
8121,Jessica Thomas,44,female,5696.36
8122,Kevin Peterson,35,male,10919.82
8123,Noah Johnson,25,male,10397.92
8124,Jacqueline Irwin,60,female,5733.69
8125,Sara Jackson,24,female,4731.13
8126,Maria Young,52,female,10640.99
8127,Jennifer Caldwell,68,female,10744.64
8128,Monica Harris,52,female,5164.02
8129,John Stone,64,male,9902.6
8130,Edward Parsons,17,male,7578.15
8131,Roger Williams,55,male,10690.73
8132,Mary Cline,70,female,10891.45
8133,Melanie Jones,53,female,6428.63
8134,Brian Lopez,14,male,5929.99
8135,Beth Harris,47,female,4272.95
8136,Laura Weber,24,female,8618.0
8137,Mary Munoz,51,female,7846.34
8138,Vanessa Murray,42,female,7255.94
8139,Mary Moreno,56,female,6965.28
8140,Patrick Cole,15,male,8552.66
8141,Brian Smith,28,male,4768.01
8142,Sarah Andrews,65,female,8907.7
8143,Christopher Bailey,57,male,9649.3
8144,Phillip Smith,50,male,8137.64
8145,Melissa Singleton,52,female,6813.99
8146,Jacob Santiago,70,male,5497.26
8147,Ronald Foley,64,male,4637.68
8148,Richard Petersen,52,male,7076.55
8149,Joe Watson,53,male,8951.52
8150,Glenn Gill,27,male,10574.08
8151,Taylor Anderson,13,male,8440.3
8152,Alexis Walker,73,male,5330.61
8153,James Wong,23,male,9763.06
8154,Denise Walker,50,female,9680.67
8155,Larry Allen,45,male,7237.17
8156,Daniel Yates,21,male,8659.73
8157,Charles Hall,12,male,4793.93
8158,Alexa Spencer,68,female,5362.38
8159,Susan Smith,21,female,4849.27
8160,Rebekah Cruz,72,female,3920.12
8161,Andrew Coleman,63,male,10012.82
8162,Nicole Fischer,58,female,7676.06
8163,Breanna Black,39,female,9195.27
8164,Jeremy Martinez,48,male,5690.19
8165,Dwayne Reed,39,male,5390.55
8166,Robert Chen,33,male,6624.89
8167,Ryan Anderson,42,male,8900.06
8168,Monica Phelps,43,female,7905.52
8169,Dominic Sampson,70,male,7383.73
8170,Amanda Mcclure,12,female,9433.54
8171,Hunter Patterson,62,male,7413.28
8172,Ronnie Barnett,74,male,10269.85
8173,Matthew Ortiz,19,male,8479.98
8174,Ashley Davis,69,female,8660.22
8175,Robert Hughes,39,male,8115.73
8176,Vanessa Rubio,67,female,8838.62
8177,Casey Daniels,25,male,5153.14
8178,Nathan Lester,45,male,10080.2
8179,Douglas Mejia,14,male,4827.14
8180,Nathan Martin,20,male,5518.75
8181,Kiara Morgan,36,female,6969.87
8182,Victoria Wright,42,female,6214.86
8183,Kristen Clayton,71,female,5357.11
8184,Jennifer Edwards,19,female,5401.94
8185,Kimberly Williams,70,female,6808.24
8186,Dominique Chavez,41,female,6696.16
8187,Deanna Espinoza,70,female,9426.96
8188,Henry Wilson,61,male,10416.96
8189,Donald Munoz,60,male,6027.34
8190,Seth Gray,52,male,5840.38
8191,Darlene Acosta,49,female,6279.86
8192,Tammy Lee,51,female,8423.13
8193,Andrea Garcia,22,female,3895.49
8194,Virginia Daniels,41,female,5663.67
8195,Michael Wagner,23,male,6050.17
8196,Chelsea Shepherd,15,female,5566.17
8197,Jennifer Thomas,48,female,9777.98
8198,Kerri Gonzalez,65,female,4177.05
8199,Spencer Jordan,64,male,4009.94
8200,Carl Hill,36,male,10933.26
8201,Jamie Mack,14,female,5904.05
8202,Olivia Martin,45,female,7263.39
8203,Tina Ferguson,73,female,7756.56
8204,Melissa Preston,61,female,7158.58
8205,Joseph Richardson,61,male,7476.19
8206,Nicole Horn,41,female,7400.13
8207,George Middleton,21,male,9971.29
8208,Victoria Montgomery,70,female,7423.63
8209,Joel West,39,male,10098.15
8210,Diana Hutchinson,38,female,5165.04
8211,Rebecca Simmons,38,female,5823.64
8212,Heather Colon,12,female,10569.26
8213,Donna Schaefer,20,female,10670.55
8214,Austin Hernandez,68,male,9172.92
8215,Natalie Cox,20,female,7981.75
8216,Craig Roberts,37,male,5829.74
8217,Jessica Rowland,56,female,10422.27
8218,Jennifer Willis,70,female,3740.78
8219,Erik Campbell,69,male,3622.26
8220,Thomas Davis,68,male,4735.25
8221,Mr. Ryan Wright,35,male,10906.17
8222,John Saunders,46,male,6105.54
8223,Matthew Martinez,72,male,8441.21
8224,Jonathan Johnson,35,male,9375.69
8225,Mark Wilson,26,male,9280.5
8226,William Gordon,56,male,9035.86
8227,Amanda Bradford,21,female,7317.0
8228,Teresa Fisher,63,female,3939.12
8229,Mark Hogan,51,male,5171.47
8230,Anthony Harris,31,male,5674.58
8231,David Wells,45,male,9200.94
8232,Erin Gillespie,57,female,7251.47
8233,Mark Stephens,17,male,8550.36
8234,Courtney Christensen,63,female,6324.88
8235,Jennifer Thomas,43,female,6112.75
8236,Scott Reynolds,57,male,8148.78
8237,Darrell Vang,63,male,10038.66
8238,Katelyn Schmidt,54,female,5184.96
8239,Daniel Roberts,73,male,9569.75
8240,Timothy Strickland,68,male,6224.56
8241,Jessica Rowland,72,female,10453.93
8242,Emily Gray,12,female,4643.18
8243,Melissa Schwartz,20,female,6654.71
8244,Michael Thompson,36,male,8374.37
8245,Valerie Flores,48,female,10986.28
8246,Emily Prince,28,female,4444.13
8247,Sean Wallace,60,male,9351.37
8248,Brenda Clark,71,female,5347.23
8249,Matthew Meyers,41,male,9626.05
8250,Richard Fleming PhD,31,male,9969.05
8251,Jose Ellis,38,male,10841.67
8252,Matthew Collins,14,male,6118.75
8253,Joe Hunter,22,male,5242.64
8254,Anthony Smith,58,male,9118.04
8255,Javier Bender,35,male,3566.24
8256,David Gonzalez,52,male,9820.39
8257,Jeffery Turner,70,male,10456.83
8258,Kimberly Wilson,17,female,7563.84
8259,Lindsey Clayton,39,female,3550.17
8260,Maria Ellison,18,female,5564.02
8261,Christopher Macdonald,67,male,3897.48
8262,Jonathan Williams,46,male,10662.71
8263,Ms. Karen Harris,53,female,6668.78
8264,Matthew Maxwell,40,male,3617.91
8265,Jessica Walker,75,female,8433.6
8266,Amber Vega,47,female,9660.71
8267,Anthony Keith,23,male,10569.12
8268,Steven Cordova,72,male,8312.91
8269,Jean Green,12,female,10716.72
8270,Cody Gutierrez,15,male,6344.96
8271,Mary Clayton,60,female,10227.53
8272,Sarah Morgan,53,female,10137.79
8273,Stacy Carlson,67,female,4575.26
8274,Angela Blackburn,58,female,10444.09
8275,Shirley Roberts,47,female,5320.87
8276,Mrs. Jessica Walker DDS,45,female,8275.99
8277,Claudia Doyle,18,female,9961.87
8278,Teresa Patrick,16,female,7662.12
8279,Cynthia Henderson,24,female,10301.54
8280,Cynthia Dawson,74,female,7919.23
8281,Latasha Kent,70,female,6075.76
8282,Penny Brown,33,female,9262.41
8283,Steven Vaughan,23,male,3819.14
8284,Melinda Gonzales,40,female,6129.77
8285,Rachel Rosario,40,female,7324.02
8286,Paul Price,21,male,5517.16
8287,William Johnson,67,male,5804.05
8288,Clayton Parsons,64,male,4108.05
8289,Destiny Avila,66,female,9601.03
8290,Julian Mendoza,20,male,8780.67
8291,Scott Cherry,25,male,6788.24
8292,Elijah Rose,31,male,5585.94
8293,Joshua Berry,52,male,10906.71
8294,Robert Holloway,64,male,4816.35
8295,Joel Johnston,14,male,6946.71
8296,Heather Gibson,39,female,3686.5
8297,Susan Underwood,45,female,5653.72
8298,Tyler Mills,12,male,9422.59
8299,Gregory English,60,male,7957.82
8300,Wanda Huerta,57,female,9052.44
8301,Alyssa Jones,38,female,7961.74
8302,Donna Rojas,26,female,4366.17
8303,Sarah Fuller,53,female,7822.01
8304,Christina Wilkinson,72,female,3526.19
8305,Alyssa Calhoun,25,female,6045.6
8306,Russell Fisher,62,male,7207.46
8307,Joanna Andrews,49,female,10190.51
8308,Mary Moreno,18,female,4657.53
8309,Larry Brown,50,male,5355.42
8310,Jason Chapman MD,45,male,6999.96
8311,Victoria Drake,68,female,7909.56
8312,Michael Campbell,30,male,7511.41
8313,Caitlin Lewis,65,female,10089.03
8314,Mario Potter,41,male,10418.32
8315,Anthony Brown,22,male,9424.13
8316,Christopher Diaz,26,male,5683.48
8317,Ashley Sanchez,44,female,7473.03
8318,Ashley Long,47,female,8206.13
8319,Felicia Patrick,26,female,10110.3
8320,Jose Acosta,48,male,3686.77
8321,Ryan Blair,36,male,4645.94
8322,Chad Greene,44,male,4796.59
8323,Mr. Austin Armstrong,68,male,8289.67
8324,Richard Moreno,38,male,4577.09
8325,Sharon Hess,34,female,6661.93
8326,Joel Weaver,47,male,7716.46
8327,Michael Savage,70,male,9879.27
8328,Jeremy Miller,68,male,10339.23
8329,Ryan Scott,23,male,4039.66
8330,Charles Bowen,75,male,6731.63
8331,Edward Higgins,37,male,3908.28
8332,Brian Ross,69,male,4854.27
8333,Jamie Thomas,43,female,10214.12
8334,Jessica Jones,21,female,4753.45
8335,Amy Crawford,66,female,10451.48
8336,Amy Rojas,28,female,4714.39
8337,Alan Weber,73,male,4257.99
8338,Matthew Cooper,20,male,3581.4
8339,Hannah Odom,24,female,3960.13
8340,Andrew Faulkner,30,male,6227.71
8341,Madeline Sellers,12,female,9418.33
8342,Stephanie Smith,41,female,4049.49
8343,Dr. Bridget Hansen,28,female,9422.1
8344,Jose Odom,27,male,8373.32
8345,Carlos Mcclain,48,male,3700.78
8346,Ryan Costa,57,male,9978.46
8347,Aaron Richards,51,male,4636.18
8348,Paul Trujillo,19,male,10652.81
8349,Jennifer Salinas,55,female,3751.57
8350,Jennifer Parker,26,female,9502.01
8351,Karen Murphy,15,female,5784.51
8352,Emma Fuller,30,female,3525.65
8353,Charles Washington,39,male,9135.42
8354,Javier Palmer,38,male,10101.3
8355,Alexander Hayes,73,male,10409.98
8356,Sarah Graham,34,female,5460.44
8357,Danielle Murphy,36,female,8302.37
8358,Bailey Tanner,71,female,5665.66
8359,Miss Cathy Medina,13,female,7929.95
8360,Brenda Ramirez,54,female,5318.84
8361,Jason Phillips,31,male,4427.35
8362,Bryan Becker,31,male,9680.51
8363,Jessica Blackwell,59,female,7443.96
8364,Betty Baker,60,female,10381.04
8365,Christopher Rivera,12,male,3863.76
8366,Gregory Kane,56,male,4541.98
8367,Derrick Wolfe,60,male,5404.56
8368,Angelica Yang,30,female,10277.69
8369,George Chase,41,male,6115.63
8370,Dawn Archer,65,female,10497.21
8371,Jason Thomas,35,male,8998.03
8372,Sergio Brewer,64,male,9616.86
8373,Daniel Wright,72,male,10644.28
8374,Michael Haynes,14,male,3569.08
8375,Ian Edwards,27,male,3966.01
8376,Kyle Moss,53,male,8593.86
8377,Emily Martin,21,female,6444.01
8378,Katie Mcbride,42,female,9604.35
8379,Margaret Garcia,19,female,5828.07
8380,Emily Mills,47,female,10089.14
8381,Joshua Davis,68,male,3770.17
8382,David Grimes,74,male,3956.7
8383,Evan Rodriguez,12,male,10814.44
8384,Nancy Griffin,49,female,5131.12
8385,Alexis Moreno,35,female,7704.0
8386,Michael Sawyer,60,male,6212.84
8387,Meredith Berg,27,female,7955.95
8388,Christopher Stevens,15,male,5203.45
8389,Abigail Henderson,70,female,5223.08
8390,Alexander Carson,49,male,4223.05
8391,Scott Kane,29,male,8334.16
8392,Lisa Poole,46,female,9737.86
8393,Vanessa Flowers,73,female,4405.7
8394,Vicki Taylor DDS,75,female,8048.81
8395,Michael Hughes,32,male,9221.99
8396,Brandon Davis,38,male,7870.13
8397,Janet Beltran,72,female,9670.06
8398,Jenny Johnston,42,female,10627.49
8399,Daniel Cohen,68,male,9883.94
8400,Kathleen Miller,12,female,8618.45
8401,Robert White,63,male,3582.36
8402,Chris Jenkins,54,male,10993.21
8403,Robert Ruiz,66,male,6592.98
8404,Samuel Murray,72,male,7056.72
8405,Daniel Taylor,20,male,4265.22
8406,Alison Gill,43,female,10021.8
8407,Dawn Nelson,57,female,10369.71
8408,Carrie Sullivan,34,female,6453.94
8409,Andrew Lopez,62,male,6000.64
8410,Laura Matthews,12,female,7550.6
8411,Steven Powell,73,male,9985.85
8412,Timothy Holland,54,male,7394.2
8413,Dennis Martin,72,male,10524.14
8414,Leah Anderson,44,female,9138.87
8415,Laura Smith,59,female,4698.94
8416,Catherine Williams,39,female,7730.93
8417,Emily Brown,68,female,4416.14
8418,Vanessa Wells,30,female,10682.45
8419,Melissa Cox,70,female,5785.17
8420,Luke Stewart,27,male,7244.22
8421,Ashley Jensen,43,female,9503.4
8422,Theodore Robbins,47,male,9246.03
8423,Hannah Nguyen,56,female,4263.47
8424,Deborah Hogan,44,female,5114.2
8425,Jesus Oliver,42,male,7112.49
8426,Tina Howard,16,female,7891.74
8427,Rebecca Gutierrez,22,female,10246.38
8428,Jose Johnson,34,male,4895.46
8429,Edward Reed,46,male,9716.21
8430,Laurie Suarez,37,female,8285.92
8431,Andrew Cervantes,62,male,9097.13
8432,Scott Lewis,54,male,8944.82
8433,Paige Lewis,49,female,3841.88
8434,Robert Carter,31,male,6151.96
8435,Amanda Taylor,15,female,6266.41
8436,Allison Martin,48,female,4969.92
8437,Luke Gomez,72,male,9835.91
8438,Mark Wade,73,male,6645.43
8439,Andrew Snyder,64,male,9950.6
8440,Joseph Owens,50,male,8994.7
8441,Melissa Rodriguez,25,female,5373.46
8442,Gabriela Lopez,75,female,6152.56
8443,Donna Salazar,36,female,6076.09
8444,Mr. Steven Bates,71,male,10551.68
8445,Mrs. Suzanne Smith,73,female,8408.74
8446,Joseph Moore,26,male,10548.81
8447,Kayla Pitts,26,female,8418.23
8448,Teresa Reid,18,female,7654.47
8449,Juan Kaiser,25,male,7422.65
8450,Pamela Valencia,39,female,10975.97
8451,Ashley Mccarty,40,female,10944.8
8452,Alice Chavez,29,female,10144.61
8453,Jay Best,54,male,9093.59
8454,Benjamin Wallace,71,male,9521.27
8455,Leslie Berg,73,female,5455.93
8456,Patricia Smith,73,female,3770.91
8457,Chelsey Smith,58,female,7070.39
8458,Paige Black,25,female,7366.66
8459,Daniel Hill Jr.,67,male,8940.9
8460,Crystal Cordova,39,female,7458.51
8461,Daniel Pearson,67,male,5325.27
8462,Jamie Hartman,24,female,7726.75
8463,Joshua Cantu,73,male,9161.1
8464,Joseph Smith,37,male,4058.56
8465,Shannon Robinson,41,female,5636.27
8466,Adrienne Leon,22,female,8477.52
8467,Lisa King,52,female,7677.87
8468,Andrew Jensen,45,male,7513.46
8469,Joshua Terry,63,male,5436.68
8470,Meghan Saunders,34,female,5389.94
8471,Trevor Ruiz,45,male,10331.99
8472,Robert Conner,71,male,8952.22
8473,Olivia Day,48,female,10420.36
8474,Andrea Prince,29,female,10882.53
8475,Albert Sanders,63,male,10376.03
8476,Benjamin Stuart,39,male,10495.84
8477,Marie Jackson,43,female,4095.26
8478,Riley Davidson,55,male,8404.71
8479,Jerry Gross,37,male,6129.2
8480,Jennifer Lewis,44,female,5043.06
8481,Christy Moreno,26,female,7669.39
8482,Nicole Smith,48,female,10196.76
8483,James Mcpherson,47,male,4899.95
8484,John Gibson,35,male,8534.05
8485,Gavin Brown,57,male,7910.82
8486,Tina Rogers,72,female,5020.68
8487,Rachel Estes,69,female,4244.06
8488,Casey Estrada,43,male,6148.61
8489,Jeremiah Berger,28,male,4790.22
8490,Paige Brooks,21,female,5297.74
8491,Kenneth Jones,23,male,7391.16
8492,Justin Marquez,51,male,8919.31
8493,Tyler Vega,73,male,10650.9
8494,Brandon Davis,23,male,8490.01
8495,Kiara Livingston,43,female,4807.04
8496,Alexander Elliott,22,male,4379.61
8497,Jose Peters,59,male,4109.45
8498,Kathleen White,50,female,6959.33
8499,Mike Frank,30,male,5998.99
8500,Stephanie Sanchez,17,female,8259.18
8501,Bradley Powell,60,male,10239.2
8502,Dr. Jennifer Parker,16,female,9410.35
8503,Patricia Kim DDS,13,female,8398.14
8504,Vincent Lopez,22,male,3948.47
8505,Jason Johnson,69,male,8327.05
8506,April Tran,65,female,8730.81
8507,Sarah Gallagher,44,female,5010.11
8508,Rebecca Webster,29,female,10363.85
8509,Haley Smith,57,female,8281.03
8510,Terry Hamilton,54,male,5714.08
8511,Richard Parker,16,male,6634.73
8512,Richard Johnson,56,male,5304.63
8513,Gregory Mitchell,55,male,4223.51
8514,Briana Jones,58,female,6296.09
8515,Luke Pitts,70,male,9473.11
8516,Chelsea Hunt,62,female,8210.48
8517,Diana Rodriguez,13,female,4496.56
8518,Amy Robinson,39,female,9618.47
8519,Debra Callahan,58,female,4848.88
8520,Jose Moran,21,male,7529.11
8521,Nathan Palmer,38,male,9062.45
8522,Andrew Travis,47,male,9077.19
8523,Dalton Huerta,43,male,6347.12
8524,Samuel Ryan,46,male,4239.31
8525,Sherry Terry,19,female,10884.62
8526,Jennifer Davis,68,female,5922.9
8527,Jeffrey Mcgee,44,male,3587.6
8528,Patricia Vega,28,female,4717.31
8529,Nathan Lewis,49,male,7066.02
8530,Melissa Smith,29,female,10239.83
8531,Dr. Cheryl Vasquez,32,female,5512.39
8532,Bobby Brown,19,male,6726.34
8533,Craig Sullivan,25,male,6602.82
8534,Brian Lucero,14,male,9337.55
8535,Billy Brown,71,male,6579.65
8536,Shannon Whitaker,71,female,8990.05
8537,Linda Bell,26,female,7911.5
8538,Daniel Mccall,16,male,8493.11
8539,Richard Garcia,54,male,8208.89
8540,Crystal Joyce,66,female,6070.1
8541,Victor Fleming,75,male,6091.59
8542,Jason Hernandez,23,male,6406.1
8543,Stacey Miller,32,female,5423.47
8544,Warren Floyd,49,male,7667.63
8545,Danny Salas,15,male,5219.76
8546,Zachary Young,70,male,4138.68
8547,Jennifer Burns,58,female,4859.94
8548,Emily Collier,31,female,3607.33
8549,Michael Allen,51,male,4728.61
8550,Matthew Holt,38,male,3785.83
8551,Shannon Pierce,58,female,5752.23
8552,Rachel Hall,65,female,8098.7
8553,Krystal Patel,31,female,4856.91
8554,Susan Williams,37,female,9296.62
8555,Darrell Melendez,16,male,7871.42
8556,Ethan Lawrence,59,male,10184.68
8557,Lauren Bush,28,female,10426.87
8558,Carol Richard,60,female,9182.58
8559,Denise Curry,65,female,6688.32
8560,Frances Phelps,68,female,5506.92
8561,Michael Garcia,58,male,5112.55
8562,Heather Diaz,74,female,10544.46
8563,Dr. Michele Brooks,57,female,5288.39
8564,Andrea Martin,51,female,7241.49
8565,Alexandria Wallace,47,female,7241.45
8566,Michael Arnold,44,male,10732.21
8567,James Silva,65,male,5655.39
8568,Kelly Murray,28,female,5431.72
8569,Renee Browning,72,female,10381.5
8570,Jacob Morton,18,male,8296.06
8571,Joshua Farmer,73,male,6962.69
8572,Joshua Burnett,74,male,9586.99
8573,Melissa Ford,36,female,7820.47
8574,Matthew Pham,31,male,8092.08
8575,Jonathan Tran,56,male,8607.59
8576,Donna Johnson,28,female,6918.42
8577,Thomas Willis,39,male,8398.69
8578,Destiny Rich,16,female,8192.93
8579,Robert Gray,27,male,6449.96
8580,Michael Clements,23,male,6322.05
8581,Austin Garcia,56,male,7811.98
8582,Tanner Daniels,41,male,4202.1
8583,Bradley Pitts,36,male,6317.65
8584,Shannon Crawford,40,female,10784.23
8585,Darryl Ortiz,38,male,4967.66
8586,Renee Adams,28,female,5934.88
8587,Thomas Bailey,51,male,7371.25
8588,Wendy Stone,72,female,7644.3
8589,Elizabeth Garcia,62,female,5923.82
8590,Geoffrey Flores,46,male,6213.13
8591,Robert Whitehead,74,male,7671.56
8592,Anthony Rodriguez,62,male,7284.62
8593,Shelby Patel,55,female,9803.57
8594,Dr. David Martinez DDS,31,male,9503.98
8595,Thomas Douglas,71,male,10351.08
8596,Jessica Hart,34,female,3780.51
8597,Billy Stevens,64,male,10845.77
8598,Donald Hunter,33,male,10770.1
8599,David Allen,46,male,5160.43
8600,Elizabeth Gutierrez,72,female,7859.22
